Date,Open,High,Low,Close,Volume
2020-02-11,80.2777199667695,80.35214003964703,79.06461978390024,79.28788757324219,94323200
2020-02-12,79.74931528791934,81.1757580700274,79.74931528791934,81.1707992553711,113730400
2020-02-13,80.42408289518436,80.92767890022404,80.21569912455165,80.5927734375,94747600
2020-02-14,80.56052350054968,80.86814413223347,80.0916619018292,80.61262512207031,80113600
2020-02-18,78.23356221208705,79.3226239195438,78.04750445465262,79.13656616210938,152531200
2020-02-19,79.38464672144906,80.51836052441013,79.38464672144906,80.28268432617188,93984000
2020-02-20,80.03709200778144,80.53820487420776,78.94058822314523,79.45906829833984,100566000
2020-02-21,79.04229800485112,79.49628318590104,77.02791383660515,77.66050720214844,129554000
2020-02-24,73.74337677664374,75.46006550121835,71.75131862538227,73.97160339355469,222195200
2020-02-25,74.65877601935712,75.0507343474107,70.9822730702131,71.46601867675781,230673600
2020-02-26,71.0815089092779,73.89718462701953,71.07406690143598,72.59973907470703,198054800
2020-02-27,69.73444708820585,70.95002288930026,67.71509664895453,67.85401916503906,320605600
2020-02-28,63.82029705972295,69.06712455737672,63.599504876349656,67.8143310546875,426884800
2020-03-02,70.02717882445936,74.78033529507726,68.89594825248955,74.12789154052734,341397200
2020-03-03,75.33354215020442,75.41540422499466,70.90040002271473,71.77363586425781,319475600
2020-03-04,73.53994689899162,75.26656070889756,72.71881263003313,75.10282897949219,219178400
2020-03-05,73.31171936414619,74.31146946745307,72.29212643004331,72.6667251586914,187572800
2020-03-06,69.95772465970889,72.14576595007878,69.76670806605833,71.70170593261719,226176800
2020-03-09,65.4303052680627,68.98772835026587,65.24424752796394,66.03065490722656,286744800
2020-03-10,68.75207350308885,71.05918691336672,66.82451008497112,70.78630065917969,285290000
2020-03-11,68.81409442520648,69.76422616648487,67.44222111285379,68.3278579711914,255598800
2020-03-12,63.49283374262304,66.98079607322374,61.52310157836848,61.58015823364258,418474000
2020-03-13,65.71312556970834,69.44172288360609,62.751081555029955,68.95796966552734,370732000
2020-03-16,60.02222851534738,64.27178488917372,59.53847912949117,60.08673095703125,322423600
2020-03-17,61.40153863474868,63.907114134028,59.14155694975197,62.72875213623047,324056000
2020-03-18,59.48142729661009,62.01925411510065,58.824020931777106,61.19315719604492,300233600
2020-03-19,61.37177392983253,62.723792934040475,60.185966075062154,60.72429275512695,271857200
2020-03-20,61.31967743628881,62.4732378777731,56.56156189717252,56.869178771972656,401693200
2020-03-23,56.5814086942201,56.68560059117353,52.743656789004596,55.661041259765625,336752800
2020-03-24,58.63548691777723,61.44620011978973,58.12444884202133,61.24525833129883,287531200
2020-03-25,62.20531300606654,64.0658906632769,60.605216977936614,60.90787124633789,303602000
2020-03-26,61.15595167937888,64.17256554570575,61.116258445325265,64.11302947998047,252087200
2020-03-27,62.70146742503598,63.47546652377625,61.28742915412396,61.45860290527344,204216800
2020-03-30,62.20283007612691,63.38863786634331,61.87040400999372,63.212501525878906,167976400
2020-03-31,63.40848779890306,65.1177345291997,62.51540901314474,63.08350372314453,197002000
2020-04-01,61.15099000188621,61.70172133028942,59.32266343910697,59.76424026489258,176218400
2020-04-02,59.62282872479055,60.816078558245266,58.76944318970685,60.76150131225586,165934000
2020-04-03,60.23310205770561,60.95252391165192,59.28296660353949,59.888275146484375,129880000
2020-04-06,62.24251739176921,65.27153542279238,61.86544307961198,65.1127700805664,201820400
2020-04-07,67.17926216892421,67.40253757068295,64.25195600471568,64.35862731933594,202887200
2020-04-08,65.17975106423584,66.32834882972527,64.80515992791106,66.00585174560547,168895200
2020-04-09,66.65829497250377,66.99815926161297,65.66598694207251,66.4821548461914,162116400
2020-04-13,66.56153971646816,67.89867838949121,65.94630602683381,67.78704071044922,131022800
2020-04-14,69.46155529194283,71.50819040322328,68.9778021464476,71.21049499511719,194994800
2020-04-15,70.0569432387723,71.03188403114683,69.61784967452274,70.56053924560547,131154400
2020-04-16,71.29237430879502,71.49579927956846,70.04454721695318,71.12120056152344,157125200
2020-04-17,70.62504287757615,71.18569932926823,68.68259569657202,70.15617370605469,215250000
2020-04-20,68.9530174904958,69.87834002046695,68.68013122762753,68.6999740600586,130015200
2020-04-21,68.53871363430203,68.77934862845447,65.8470766553496,66.57642364501953,180991600
2020-04-22,67.87634742486239,68.94059992309118,67.52656550116922,68.49406433105469,117057200
2020-04-23,68.43700622462066,69.89570031201097,68.18892920487971,68.22862243652344,124814400
2020-04-24,68.76694743435243,70.20827419882289,68.71732900606436,70.19834899902344,126508800
2020-04-27,69.90809871637057,70.58783487502922,69.44916230229377,70.24797058105469,117087600
2020-04-28,70.72179947151375,70.90785725214364,69.01503578993234,69.10929870605469,112004800
2020-04-29,70.63496518543096,71.86046614072517,70.4265814190789,71.37919616699219,137280800
2020-04-30,71.93241018163185,73.06612397341783,71.53300981569221,72.88502502441406,183064000
2020-05-01,71.01205270508177,74.17503496530813,70.91282340321676,71.71163177490234,240616800
2020-05-04,71.73644000026822,72.85774548017467,71.02941893186016,72.72626495361328,133568000
2020-05-05,73.19760983749623,74.67118804103934,73.04876210134545,73.81780242919922,147751200
2020-05-06,74.53721505738582,75.22686883081576,74.14277352657214,74.57939147949219,142333600
2020-05-07,75.22191667246426,75.70566990495907,74.91182038771376,75.35091400146484,115215200
2020-05-08,76.02751528971763,77.19911890901886,75.69170320766972,77.14439392089844,134048000
2020-05-11,76.63943058688929,78.86572557830294,76.4255028841924,78.35828399658203,145946400
2020-05-12,79.05975297714417,79.52242925490437,77.33841716052318,77.4627914428711,162301200
2020-05-13,77.64686490721482,78.59211403158874,75.42305207552775,76.52749633789062,200622400
2020-05-14,75.74642987767268,77.05982203052189,75.00515640234642,76.99763488769531,158929200
2020-05-15,74.71162617716048,76.58967463451926,74.67679773747075,76.54241180419922,166348400
2020-05-18,77.90059360544258,78.72892300977587,77.19165865725593,78.3458480834961,135372400
2020-05-19,78.36325827068575,79.23138831277136,77.86078891413024,77.89312744140625,101729600
2020-05-20,78.7736913842578,79.48013637676625,78.73389070410477,79.40800476074219,111504800
2020-05-21,79.26621326878627,79.82092526402447,78.57220269387265,78.81597900390625,102688800
2020-05-22,78.54733102896209,79.4080065228639,78.4428608835452,79.32343292236328,81803200
2020-05-26,80.47015780245695,80.65422930456648,78.72891791183193,78.7861328125,125522000
2020-05-27,78.63937477643655,79.27865281749348,77.88068710045597,79.12940216064453,112945200
2020-05-28,78.79607973980681,80.45523599874981,78.51251032479688,79.16423034667969,133560800
2020-05-29,79.41298007186039,79.88560083125951,78.72145935875122,79.08712005615234,153598000
2020-06-01,79.03985231995696,80.18409717626783,78.90552597647266,80.05972290039062,80791200
2020-06-02,79.7860934557189,80.4552276293312,79.33336929528176,80.43035125732422,87642800
2020-06-03,80.75870858601407,81.14178349483085,80.17165803563998,80.87313079833984,104491200
2020-06-04,80.69154707082433,80.99750293385513,79.79356084351434,80.1766357421875,87560400
2020-06-05,80.43285232746754,82.52233881540427,80.4030037134005,82.46015167236328,137250400
2020-06-08,82.14920456135579,82.98251368074865,81.42037316790831,82.94768524169922,95654400
2020-06-09,82.6193448073153,85.96998039768185,82.58700628209698,85.56700897216797,147712400
2020-06-10,86.53962176342648,88.24852314137503,86.08938748098485,87.76844024658203,166651600
2020-06-11,86.89036090154221,87.32567089163831,83.45017157708386,83.55464172363281,201662400
2020-06-12,85.74860341280218,86.51474563305841,83.13674354785057,84.27600860595703,200146000
2020-06-15,82.8954518172547,85.98739437972746,82.72878695359177,85.3182601928711,138808800
2020-06-16,87.42516858368894,87.85799624907646,85.74860568373234,87.57939147949219,165428800
2020-06-17,88.3430485283659,88.40523566763565,87.33312999392145,87.45750427246094,114406400
2020-06-18,87.41273109857464,87.92018027906954,86.86797115286764,87.4923324584961,96820400
2020-06-19,88.21619398683002,88.69378697650335,85.85556496299229,86.99234771728516,264476000
2020-06-22,87.39531811795248,89.41515520960071,87.34805528427864,89.26839447021484,135445200
2020-06-23,90.54447171235395,92.6289857647199,90.11413399033843,91.1738052368164,212155600
2020-06-24,90.79322586211777,91.7359850452368,89.18133243452682,89.56440734863281,192623200
2020-06-25,89.72361048585219,90.7932262795129,88.94502626234211,90.75342559814453,137522400
2020-06-26,90.64645961499976,90.87282170544167,87.81320999926973,87.96495056152344,205256800
2020-06-29,87.87043119407174,90.08927174934966,87.38039621398389,89.99225616455078,130646000
2020-06-30,89.56937576265702,91.03699830058986,89.54947921851573,90.74346923828125,140223200
2020-07-01,90.82307686434623,91.38027123319128,90.52209321951875,90.57183837890625,110737200
2020-07-02,91.50216319477907,92.15388323502546,90.45493383830387,90.57183837890625,114041600
2020-07-06,92.03696830865682,93.4747346991277,92.00462978087471,92.9946517944336,118655600
2020-07-07,93.38268915856115,94.18116983655874,92.59167063302324,92.70609283447266,112424400
2020-07-08,93.70855512262001,94.89757290145937,93.61900169617846,94.865234375,117092000
2020-07-09,95.78063498255067,95.83535997225047,94.19859770229003,95.273193359375,125642800
2020-07-10,94.85777152573567,95.49954703837831,94.23092791005985,95.4398422241211,90257200
2020-07-13,96.77810806919368,99.45464483590769,94.78065756147026,94.99955749511719,191649200
2020-07-14,94.36524919037632,96.76816116832288,93.40757331634556,96.5716552734375,170989200
2020-07-15,98.49447641617087,98.75068712600378,96.00699084839363,97.23580932617188,153198000
2020-07-16,96.07913020890103,96.91741163198871,95.42492028893783,96.0393295288086,110577600
2020-07-17,96.50199855254118,96.66119366976388,95.3602360805086,95.84529876708984,92186800
2020-07-20,95.93485918465348,98.00693132144691,95.58163289407608,97.86514282226562,90318000
2020-07-21,98.67606806361054,98.75317951084412,96.25823172760622,96.51444244384766,103646000
2020-07-22,96.2084698042876,97.48455102538377,96.11892397392442,96.78556823730469,89001600
2020-07-23,96.51194335975417,96.59154471424029,91.54941455410757,92.38023376464844,197004400
2020-07-24,90.53203460511492,92.50460871491808,88.69875147988276,92.15138244628906,185438800
2020-07-27,93.24090373280691,94.42992147471723,93.01205932239245,94.33539581298828,121214000
2020-07-28,93.89512205160885,94.07671123866643,92.78072573668719,92.78570556640625,103625600
2020-07-29,93.2807037369824,94.7532984534396,93.24339297372823,94.56424713134766,90329200
2020-07-30,93.71601774645188,95.81545615011193,93.29812199750052,95.70849609375,158130000
2020-07-31,102.36998287255277,105.88231126904994,100.32028960887864,105.72808837890625,374336800
2020-08-03,107.65837013253402,111.07866271819474,107.35241427233233,108.39218139648438,308151200
2020-08-04,108.58620744901046,110.23541159902585,107.84493401518775,109.11604309082031,173071600
2020-08-05,108.8299822945154,109.83990081650357,108.35238173068487,109.51155090332031,121992000
2020-08-06,109.85233883989576,113.83977798888438,109.24788165555212,113.33232879638672,202428800
2020-08-07,112.8414163311887,113.30990802823118,109.93827205693901,110.7556381225586,198045600
2020-08-10,112.23835506302125,113.40958429490829,109.64670714245058,112.36544799804688,212403600
2020-08-11,111.61037100961165,112.12122189744775,108.75706187198737,109.0237045288086,187902400
2020-08-12,110.14260630066367,112.91118959645279,109.94325169428544,112.64704132080078,165944800
2020-08-13,114.06247077652883,115.66979474513559,113.56158228675189,114.64060974121094,210082000
2020-08-14,114.4611940397687,114.6306462133451,112.68192340254448,114.53844451904297,165565200
2020-08-17,115.6897314394168,115.71465266560533,113.59647772271886,114.2394027709961,119561600
2020-08-18,113.98522476323116,115.6274324275791,113.64133161379769,115.19133758544922,105633600
2020-08-19,115.6099871150639,116.78619751086369,115.23868593920298,115.33586883544922,145538000
2020-08-20,115.37823460682995,118.0122492609328,115.36078898808717,117.89512634277344,126907200
2020-08-21,118.87944905195589,124.46645023050576,118.86699224147583,123.97055053710938,338054800
2020-08-24,128.28414481650628,128.3713729105021,123.5394384259069,125.4532699584961,345937600
2020-08-25,124.29700219666331,124.77795069152378,122.65728130278191,124.42408752441406,211495600
2020-08-26,125.77473590042506,126.58462631627494,124.68075719605274,126.11613464355469,163022400
2020-08-27,126.73414819642663,127.07554694529018,123.43477401403983,124.6084976196289,155552400
2020-08-28,125.60777073674316,126.03638996941683,124.17738209503834,124.40664672851562,187630000
2020-08-31,127.17024698629629,130.57926098218408,125.5953197233221,128.62554931640625,225702700
2020-09-01,132.33360122115192,134.36705774752693,130.11076770545884,133.74903869628906,152470100
2020-09-02,137.14808783736126,137.53683463561444,126.59210421497939,130.97796630859375,200119000
2020-09-03,126.5023917461942,128.42618563551594,120.11297585335707,120.49175262451172,257599600
2020-09-04,119.68436177440819,123.3027002904606,110.53384557213992,120.57150268554688,332607200
2020-09-08,113.58401720738465,118.60783086289983,112.31809948537807,112.45764923095703,231366600
2020-09-09,116.88338666977862,118.75734575135942,114.88981026622396,116.94319152832031,176940500
2020-09-10,119.97343389851443,120.11298364456499,112.13867767646109,113.12549591064453,182274400
2020-09-11,114.20202712225155,114.85991100391142,109.64670521872384,111.6402816772461,180860300
2020-09-14,114.35154285842235,115.5576556608493,112.43771135068157,114.98948669433594,140150100
2020-09-15,117.94995491238772,118.44834903512589,113.24511317695692,115.16891479492188,184642000
2020-09-16,114.8599088506584,115.62743242664898,111.68015202536058,111.76985931396484,154679000
2020-09-17,109.36760711906044,111.83963770025643,108.36084886536273,109.98561096191406,178011000
2020-09-18,110.04542027077996,110.5238743544317,105.74925790007353,106.4968490600586,287104900
2020-09-21,104.20424045921453,109.83609537065033,102.76886300224088,109.72644805908203,195713800
2020-09-22,112.31809039669544,112.4975125700484,108.80939941265898,111.45088195800781,183055400
2020-09-23,111.26151007019132,111.74993419590955,106.4270808491858,106.77596282958984,150718700
2020-09-24,104.83221418327261,109.89590011344687,104.66276201280655,107.87242126464844,167743300
2020-09-25,108.08173969201212,112.07886231335907,107.3241785666571,111.91937255859375,149981400
2020-09-28,114.6406093571057,114.94961125569107,112.41776839580879,114.59076690673828,137672400
2020-09-29,114.18209342055984,114.93964699076311,113.20523762071063,113.72356414794922,99382200
2020-09-30,113.42453282244288,116.88338917348322,113.25508064968469,115.43804168701172,142675200
2020-10-01,117.26216254802887,117.34190742873226,115.45797835023438,116.4148941040039,116120400
2020-10-02,112.52742557458177,114.99946379480384,111.85957926845438,112.6570053100586,144712000
2020-10-05,113.54414621642252,116.27534372388094,113.18530186012691,116.12582397460938,106243800
2020-10-06,115.32838986079243,115.7470466778397,111.88947366753264,112.79655456542969,161498200
2020-10-07,114.25186652297175,115.17887985561133,113.76343482816294,114.71038818359375,96849000
2020-10-08,115.87662618183613,116.02614593014559,114.22195414902127,114.60073852539062,83477200
2020-10-09,114.90974011824221,116.62421700379845,114.55089576522391,116.59431457519531,100506900
2020-10-12,119.67439287590291,124.77795136898987,118.89689927058494,124.00045776367188,240226800
2020-10-13,124.86764910172167,124.98726641834172,119.26570452559238,120.71104431152344,262330500
2020-10-14,120.61137379713806,122.63485265315053,119.23580880068336,120.80076599121094,151062300
2020-10-15,118.33869736582486,120.81072786491657,117.77052839100301,120.32230377197266,112559200
2020-10-16,120.89046924610746,121.15960631342931,118.42840122487797,118.63772583007812,115393800
2020-10-19,119.57471092516373,120.03323258214479,115.28852625083283,115.60749816894531,120639300
2020-10-20,115.82679344798981,118.59787121511758,115.2586244406599,117.1325912475586,124423700
2020-10-21,116.29528195441524,118.32873087343363,116.07598732517444,116.49464416503906,89946000
2020-10-22,117.07277177180089,117.66088076797968,114.2219568937856,115.37823486328125,101988000
2020-10-23,116.01617953471694,116.17566929918844,113.91295579631488,114.67051696777344,82572600
2020-10-26,113.64382791750471,116.17567092729239,112.51745235358851,114.68048858642578,111850700
2020-10-27,115.11907406610139,116.90332596483336,114.17212826066233,116.22550964355469,92276800
2020-10-28,114.68049055616365,115.05926735126171,110.74317242798695,110.84284973144531,143937800
2020-10-29,112.00909331617943,116.55444509670713,111.83963354163905,114.94961547851562,146129200
2020-10-30,110.70329164826492,111.63030494990427,107.37402281316912,108.51036071777344,190272600
2020-11-02,108.75956625545085,110.32452349928825,106.97531438045687,108.420654296875,122866900
2020-11-03,109.30779543806835,111.13191202723308,108.3807821267363,110.08528900146484,107624400
2020-11-04,113.77340689234913,115.21874677028138,111.98915506486541,114.58080291748047,138235500
2020-11-05,117.5711643746384,119.23580643740482,116.49463890543673,118.64769744873047,126387100
2020-11-06,118.1434582580711,119.02214249610826,115.95672344832894,118.51290893554688,114457900
2020-11-09,120.32020192446754,121.80797656210882,115.87684481761472,116.14643859863281,154515300
2020-11-10,115.37759504795174,117.41454453347052,113.95970798919319,115.79696655273438,138023400
2020-11-11,117.01514294945322,119.45149703918226,116.26626202630477,119.31170654296875,112295000
2020-11-12,119.44151928129745,120.35015752065344,118.39308292556818,119.0321273803711,103162300
2020-11-13,119.26178586467934,119.49143841530626,117.69412876835943,119.0820541381836,81581900
2020-11-16,118.74256047617813,120.80947157383169,117.97371272673674,120.1205062866211,91183000
2020-11-17,119.3716255815181,120.48994958293325,118.78250194390613,119.21186065673828,74271000
2020-11-18,118.43302589161148,119.6412195697394,117.82393544638843,117.85388946533203,76322100
2020-11-19,117.41454578657738,118.88235368699276,116.63571080709437,118.46298217773438,74113000
2020-11-20,118.46298034997209,118.59278363854617,117.11499616643329,117.1649169921875,73604300
2020-11-23,117.005155495721,117.44450140749055,113.58027310954355,113.68012237548828,127959300
2020-11-24,113.74003921014095,115.67713936721066,112.42200146115039,114.99815368652344,113874200
2020-11-25,115.37759302382497,116.57579947875776,114.99815513928793,115.85687255859375,76499200
2020-11-27,116.39606407797456,117.31468950565338,116.04658784114137,116.41603088378906,46691300
2020-11-30,116.79546961050283,120.78950118754383,116.63570469077608,118.87236785888672,169410200
2020-12-01,120.82944808681562,123.28577670778594,119.8309401457052,122.53689575195312,128166800
2020-12-02,121.83793111661059,123.18592288166762,120.7096199273665,122.89635467529297,89004200
2020-12-03,123.33569772574727,123.5953119238826,122.02765475862292,122.7565689086914,78967600
2020-12-04,122.41707269315073,122.67668689223262,121.3386822828208,122.06759643554688,78260400
2020-12-07,122.12749957084807,124.38412957192692,122.06759153423889,123.56535339355469,86712000
2020-12-08,124.18443263722241,124.793523077296,122.90633610168368,124.19441223144531,82225500
2020-12-09,124.34418618418464,125.76206555808128,120.81945455529613,121.5982894897461,115089200
2020-12-10,120.32020462303923,123.68517906327952,119.97072837387739,123.05611419677734,81312200
2020-12-11,122.24732276314923,122.57683219917647,120.37013064961867,122.22735595703125,86939800
2020-12-14,122.4170656539128,123.16594657057786,121.35864972945625,121.5982894897461,79184500
2020-12-15,124.15446725515407,127.70916052005632,123.94478151263627,127.6891860961914,157572300
2020-12-16,127.21989614432091,128.17845520329686,126.37115832858332,127.61929321289062,98208600
2020-12-17,128.7076636228698,129.386656925025,127.84894621003981,128.50796508789062,94359800
2020-12-18,128.76758717751528,128.90737767590872,125.93182074293927,126.47101593017578,192541500
2020-12-21,124.83345627606445,128.11854823306757,123.26579915304578,128.03866577148438,121251600
2020-12-22,131.413626138315,134.20945132274937,129.4565439384045,131.6832275390625,168904800
2020-12-23,131.96280910651203,132.23239527240779,130.58486331451405,130.7646026611328,88223700
2020-12-24,131.12406251826343,133.26086877859598,130.90438956510596,131.77308654785156,54930100
2020-12-28,133.7900850619683,137.13507753676635,133.31079027833763,136.48605346679688,124486200
2020-12-29,137.84402540760468,138.58291153881558,134.1395542129394,134.66876220703125,121047300
2020-12-30,135.37770259402348,135.7870944887121,133.20094745437817,133.52047729492188,96452100
2020-12-31,133.87994506641033,134.5389639567753,131.52346574245658,132.4920196533203,99116600
2021-01-04,133.32078727623104,133.41064933611437,126.57087132392054,129.2169189453125,143301900
2021-01-05,128.69768229308588,131.54343589523126,128.23836195640877,130.81451416015625,97664900
2021-01-06,127.52943391794884,130.85446715002885,126.19142933164775,126.41110229492188,155088000
2021-01-07,128.1684773121065,131.43360247892267,127.66922335175019,130.7246551513672,109578200
2021-01-08,132.23238893590212,132.43210269724648,130.03567468530198,131.85296630859375,105158200
2021-01-11,128.99724525446183,129.9757787851119,128.30827232715944,128.7875518798828,100620900
2021-01-12,128.30826319088519,129.4964900115058,126.67071086932953,128.60781860351562,91951100
2021-01-13,128.56787538526225,131.25386415061908,128.2982892145102,130.6947021484375,88636800
2021-01-14,130.60484608799663,130.80454463565573,128.56788128821532,128.71766662597656,90221800
2021-01-15,128.58784685019256,130.0257006718624,126.8105039973011,126.9502944946289,111598500
2021-01-19,127.58933852545866,128.51795879724472,126.75059554424776,127.63926696777344,90757300
2021-01-20,128.46802591508452,132.2923128767027,128.35818944019655,131.83299255371094,104319500
2021-01-21,133.60036015215695,139.46159665335708,133.39066678917416,136.665771484375,120529500
2021-01-22,136.07665743674738,139.64133800657282,134.81854294882046,138.8625030517578,114459400
2021-01-25,142.8565419282257,144.87351704847038,136.3362708967877,142.70675659179688,157611700
2021-01-26,143.38574179163913,144.08469428056338,141.15905818517976,142.94639587402344,98390600
2021-01-27,143.21598874322635,144.08470102500132,140.20050568757023,141.84803771972656,140843800
2021-01-28,139.3118345305578,141.77815040506778,136.49603477642844,136.8854522705078,142621100
2021-01-29,135.62732794190708,136.53597377453215,130.01571849984316,131.7631072998047,177180600
2021-02-01,133.5504323797557,135.17800514148072,130.73463277255203,133.93984985351562,106239800
2021-02-02,135.52747558658223,136.10661200795388,134.40915159277307,134.78858947753906,83305400
2021-02-03,135.55743463846937,135.56742946908486,133.410648627211,133.7401580810547,89880900
2021-02-04,136.09662762179565,137.19497715246507,134.38917243648962,137.18499755859375,84183100
2021-02-05,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,75524000
2021-02-08,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,71297200
2021-02-09,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,76774200
2021-02-10,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,73046600
2021-02-11,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,64154400
2021-02-12,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,60029300
2021-02-16,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,80576300
2021-02-17,131.25,132.22000122070312,129.47000122070312,130.83999633789062,97918500
2021-02-18,129.1999969482422,130.0,127.41000366210938,129.7100067138672,96856700
2021-02-19,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,87668800
2021-02-22,128.00999450683594,129.72000122070312,125.5999984741211,126.0,103916400
2021-02-23,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,158273000
2021-02-24,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,111039900
2021-02-25,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,148199500
2021-02-26,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,164320000
2021-03-01,123.75,127.93000030517578,122.79000091552734,127.79000091552734,115998300
2021-03-02,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,102015300
2021-03-03,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,112430400
2021-03-04,121.75,123.5999984741211,118.62000274658203,120.12999725341797,177275300
2021-03-05,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,153590400
2021-03-08,120.93000030517578,121.0,116.20999908447266,116.36000061035156,153918600
2021-03-09,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,129159600
2021-03-10,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,111760400
2021-03-11,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,102753600
2021-03-12,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,87963400
2021-03-15,121.41000366210938,124.0,120.41999816894531,123.98999786376953,92403800
2021-03-16,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,114740000
2021-03-17,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,111437500
2021-03-18,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,121229700
2021-03-19,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,185023200
2021-03-22,120.33000183105469,123.87000274658203,120.26000213623047,123.38999938964844,111912300
2021-03-23,123.33000183105469,124.23999786376953,122.13999938964844,122.54000091552734,95467100
2021-03-24,122.81999969482422,122.9000015258789,120.06999969482422,120.08999633789062,88530500
2021-03-25,119.54000091552734,121.66000366210938,119.0,120.58999633789062,98844700
2021-03-26,120.3499984741211,121.4800033569336,118.91999816894531,121.20999908447266,93958900
2021-03-29,121.6500015258789,122.58000183105469,120.7300033569336,121.38999938964844,80742600
2021-03-30,120.11000061035156,120.4030990600586,118.86000061035156,119.681396484375,44947934
